"","SID","rgn_id","rgn_name"
"4291",6336,7,"Massachusetts-Gulf of Maine"
"4292",6336,1,"Offshore"
"4293",6336,8,"Massachusetts-Virginian"
"4294",6336,11,"Rhode Island"
"4295",6336,4,"Mid-Atlantic Bight"
"4296",6336,5,"Connecticut"
"4297",6336,10,"New York"
"4298",67966271,6,"Maine"
"4299",67966271,3,"Gulf of Maine"
"4300",67966271,9,"New Hampshire"
"4301",67966271,2,"Georges Bank"
"4302",67966271,7,"Massachusetts-Gulf of Maine"
"4303",67966271,1,"Offshore"
"4304",67966271,8,"Massachusetts-Virginian"
"4305",67966271,11,"Rhode Island"
"4306",67966271,4,"Mid-Atlantic Bight"
"4307",67966271,5,"Connecticut"
"4308",67966271,10,"New York"
"4309",68064267,1,"Offshore"
"4310",68308810,7,"Massachusetts-Gulf of Maine"
"4311",68308810,3,"Gulf of Maine"
"4312",68308810,2,"Georges Bank"
"4313",68308810,8,"Massachusetts-Virginian"
"4314",68308810,11,"Rhode Island"
"4315",68308810,1,"Offshore"
"4316",68308810,4,"Mid-Atlantic Bight"
"4317",68308810,5,"Connecticut"
"4318",68308810,10,"New York"
"4319",8005,6,"Maine"
"4320",8005,3,"Gulf of Maine"
"4321",8005,9,"New Hampshire"
"4322",8005,2,"Georges Bank"
"4323",8005,7,"Massachusetts-Gulf of Maine"
"4324",8005,1,"Offshore"
"4325",8005,8,"Massachusetts-Virginian"
"4326",8005,11,"Rhode Island"
"4327",8005,4,"Mid-Atlantic Bight"
"4328",8005,5,"Connecticut"
"4329",8005,10,"New York"
"4330",84131194,6,"Maine"
"4331",84131194,3,"Gulf of Maine"
"4332",84131194,9,"New Hampshire"
"4333",84131194,2,"Georges Bank"
"4334",84131194,7,"Massachusetts-Gulf of Maine"
"4335",84131194,1,"Offshore"
"4336",84131194,8,"Massachusetts-Virginian"
"4337",84131194,11,"Rhode Island"
"4338",84131194,4,"Mid-Atlantic Bight"
"4339",84131194,5,"Connecticut"
"4340",84131194,10,"New York"
"4341",9660,6,"Maine"
"4342",9660,3,"Gulf of Maine"
"4343",9660,9,"New Hampshire"
"4344",9660,2,"Georges Bank"
"4345",9660,7,"Massachusetts-Gulf of Maine"
"4346",9660,1,"Offshore"
"4347",9660,8,"Massachusetts-Virginian"
"4348",9660,11,"Rhode Island"
"4349",9660,4,"Mid-Atlantic Bight"
"4350",9660,5,"Connecticut"
"4351",9660,10,"New York"
